LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
68600.0,Kihei,HI,96753,238220.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-05,"American Savings Bank, FSB",HI-02
68600.0,Waianae,HI,96792,541940.0,Corporation,Unanswered,Female Owned,Non-Veteran,False,11,2020-04-06,"American Savings Bank, FSB",HI-02
68600.0,Kaneohe,HI,96744,238320.0,Corporation,Unanswered,Male Owned,Unanswered,False,8,2020-04-28,Hawaii National Bank,HI-02
68600.0,Pearl City,HI,96782,488410.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-28,Legacy Bank,HI-01
68600.0,Honolulu,HI,96816,311340.0,Corporation,Unanswered,Unanswered,Unanswered,False,13,2020-04-07,Central Pacific Bank,HI-01
68600.0,Hilo,HI,96720,236115.0,Corporation,Unanswered,Unanswered,Unanswered,False,8,2020-04-09,"American Savings Bank, FSB",HI-02
68565.0,Pearl City,HI,96782,238220.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-07,Bank of Hawaii,HI-01
68552.0,Kaunakakai,HI,96748,441310.0,Corporation,Unanswered,Unanswered,Unanswered,False,10,2020-05-13,"Kabbage, Inc.",HI-02
68521.0,Lahaina,HI,96761,511210.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-05-30,"Wells Fargo Bank, National Association",HI-02
68500.0,Lihue,HI,96746,236118.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-07,"American Savings Bank, FSB",HI-02
68500.0,Honolulu,HI,96817,722511.0,Limited Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,False,9,2020-04-14,Hawaii National Bank,HI-01
68500.0,Pearl City,HI,96782,811111.0,Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-04-08,Central Pacific Bank,HI-01
68500.0,Honolulu,HI,96813,813319.0,Professional Association,Unanswered,Unanswered,Unanswered,False,6,2020-04-09,"American Savings Bank, FSB",HI-01
68500.0,Keaau,HI,96749,811310.0,Corporation,Unanswered,Male Owned,Non-Veteran,False,5,2020-04-09,Hawaii National Bank,HI-02
68420.0,Haleiwa,HI,96712,561730.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-05-03,Bank of Hawaii,HI-02
68400.0,Honolulu,HI,96822,813110.0,Professional Association,Unanswered,Unanswered,Unanswered,False,13,2020-04-10,Ohana Pacific Bank,HI-01
68400.0,Ewa Beach,HI,96706,811111.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-14,First Hawaiian Bank,HI-01
68400.0,Wailuku,HI,96793,531210.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,6,2020-04-08,Central Pacific Bank,HI-02
68327.0,Kapolei,HI,96701,562111.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-05-07,Bank of Hawaii,HI-01
68320.0,Puunene,HI,96784,562998.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,6,2020-06-05,First Hawaiian Bank,HI-02
68307.0,Kekaha,HI,96752,562998.0,Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-27,Bank of Hawaii,HI-02
68300.0,Hilo,HI,96720,621210.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-15,First Hawaiian Bank,HI-02
68300.0,Honolulu,HI,96814,311811.0,Corporation,Asian,Male Owned,Non-Veteran,False,11,2020-05-22,Hawaii National Bank,HI-01
68300.0,Honolulu,HI,96814,621111.0,Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-06,Central Pacific Bank,HI-01
68300.0,Honolulu,HI,96813,722515.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,10,2020-04-09,Central Pacific Bank,HI-01
68300.0,Ewa Beach,HI,96706,621111.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,6,2020-04-28,"American Savings Bank, FSB",HI-01
68300.0,Honolulu,HI,96817,541720.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,7,2020-04-09,Central Pacific Bank,HI-01
68237.0,Honolulu,HI,96822,722511.0,Limited Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,False,9,2020-04-28,Bank of Hawaii,HI-01
68200.0,Honolulu,HI,96817,541330.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-16,First Hawaiian Bank,HI-01
68100.0,Kahului,HI,96732,621111.0,Corporation,Unanswered,Unanswered,Unanswered,False,11,2020-04-10,First Hawaiian Bank,HI-02
68100.0,Honolulu,HI,96813,541990.0,Corporation,Unanswered,Male Owned,Non-Veteran,False,0,2020-04-29,Live Oak Banking Company,HI-01
68100.0,Honolulu,HI,96814,511210.0,Corporation,Unanswered,Unanswered,Unanswered,False,3,2020-04-03,"American Savings Bank, FSB",HI-01
68100.0,Keaau,HI,96749,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,11,2020-04-06,"American Savings Bank, FSB",HI-02
68100.0,Honolulu,HI,96826,621111.0,Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-04-07,Central Pacific Bank,HI-01
68100.0,Maunaloa,HI,96770,611710.0,Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-07,"American Savings Bank, FSB",HI-02
68100.0,Honolulu,HI,96821,541512.0,Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-15,First Hawaiian Bank,HI-01
68094.0,Waipahu,HI,96797,485991.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,14,2020-04-28,First Hawaiian Bank,HI-01
68012.0,Honolulu,HI,96815,621210.0,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,False,6,2020-04-07,Central Pacific Bank,HI-01
68000.0,Hilo,HI,96720,561510.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-28,"American Savings Bank, FSB",HI-02
68000.0,Hilo,HI,96720,621340.0,Corporation,Unanswered,Unanswered,Unanswered,False,8,2020-04-12,"American Savings Bank, FSB",HI-02
68000.0,Hilo,HI,96720,311824.0,Corporation,Unanswered,Unanswered,Unanswered,False,17,2020-04-12,Central Pacific Bank,HI-02
68000.0,Lihue,HI,96766,813219.0,Corporation,Unanswered,Unanswered,Unanswered,False,14,2020-04-27,First Hawaiian Bank,HI-02
68000.0,Waipahu,HI,96797,238220.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,8,2020-04-12,"American Savings Bank, FSB",HI-01
68000.0,Kapaa,HI,96746,238340.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-29,Gather FCU,HI-02
68000.0,Kihei,HI,96753,722511.0,Corporation,Unanswered,Male Owned,Non-Veteran,False,12,2020-04-08,First Hawaiian Bank,HI-02
68000.0,Honolulu,HI,96814,722513.0,Corporation,Asian,Female Owned,Unanswered,False,14,2020-05-01,Hawaii National Bank,HI-01
68000.0,Waipahu,HI,96797,443141.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-02,Central Pacific Bank,HI-01
67971.0,Honolulu,HI,96826,722511.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,12,2020-05-06,"Kabbage, Inc.",HI-01
67900.0,Ewa Beach,HI,96706,621111.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,8,2020-04-10,Central Pacific Bank,HI-01
67900.0,Honolulu,HI,96813,541110.0,Limited Liability Company(LLC),Asian,Male Owned,Non-Veteran,False,5,2020-04-29,Hawaii National Bank,HI-01
67900.0,Kapolei,HI,96707,445299.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,9,2020-04-03,"American Savings Bank, FSB",HI-02
67900.0,Honolulu,HI,96813,722515.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,4,2020-04-13,Central Pacific Bank,HI-01
67900.0,Honolulu,HI,96817,541512.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-09,First Hawaiian Bank,HI-01
67900.0,Lihue,HI,96766,621210.0,Limited Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,False,10,2020-04-09,Central Pacific Bank,HI-02
67848.0,Lihue,HI,96766,811111.0,Corporation,Asian,Male Owned,Unanswered,False,12,2020-04-06,Stearns Bank National Association,HI-02
67800.0,Kahului,HI,96732,447110.0,Corporation,Unanswered,Unanswered,Unanswered,False,6,2020-04-12,Central Pacific Bank,HI-02
67783.95,Hilo,HI,96720,811111.0,Corporation,Unanswered,Unanswered,Unanswered,False,12,2020-04-08,Central Pacific Bank,HI-02
67765.0,Hilo,HI,96720,237130.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-05-14,Bank of Hawaii,HI-02
67764.0,Waikoloa,HI,96738,722513.0,Corporation,Unanswered,Male Owned,Non-Veteran,False,12,2020-04-30,First Hawaiian Bank,HI-02
67700.0,Mililani,HI,96789,238210.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-11,"American Savings Bank, FSB",HI-01
67700.0,Honolulu,HI,96817,424410.0,Corporation,Unanswered,Unanswered,Unanswered,False,3,2020-04-05,"American Savings Bank, FSB",HI-01
67700.0,Kamuela,HI,96743,561730.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-28,First Hawaiian Bank,HI-02
67700.0,Lihue,HI,96766,611620.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,6,2020-04-07,Bank of Hawaii,HI-02
67600.0,Kapaa,HI,96746,621210.0,Corporation,Unanswered,Unanswered,Unanswered,False,10,2020-04-12,Central Pacific Bank,HI-02
67600.0,Aiea,HI,96701,722511.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,17,2020-04-14,Central Pacific Bank,HI-01
67500.0,Honolulu,HI,96817,238220.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-29,"American Savings Bank, FSB",HI-01
67500.0,Kahului,HI,96732,444190.0,Corporation,Unanswered,Unanswered,Unanswered,False,8,2020-04-16,First Hawaiian Bank,HI-02
67500.0,Waipahu,HI,96797,621210.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-10,Central Pacific Bank,HI-01
67500.0,Honolulu,HI,96813,541211.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-10,Central Pacific Bank,HI-01
67500.0,Hilo,HI,96720,621391.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-27,Bank of Hawaii,HI-02
67500.0,Honolulu,HI,96814,444190.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,4,2020-04-03,"American Savings Bank, FSB",HI-01
67500.0,Honolulu,HI,96819,443142.0,Limited Liability Company(LLC),Asian,Male Owned,Non-Veteran,False,8,2020-04-03,Central Pacific Bank,HI-01
67500.0,Hilo,HI,96720,722513.0,Corporation,Unanswered,Unanswered,Unanswered,False,9,2020-04-06,"American Savings Bank, FSB",HI-02
67500.0,Honolulu,HI,96814,621111.0,Corporation,Unanswered,Male Owned,Non-Veteran,False,6,2020-04-06,Bank of Hawaii,HI-01
67500.0,Honolulu,HI,96816,722513.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-07,Central Pacific Bank,HI-01
67500.0,Wailuku,HI,96793,541330.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-08,"American Savings Bank, FSB",HI-02
67500.0,Honolulu,HI,96813,523930.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-08,Central Pacific Bank,HI-01
67500.0,Honolulu,HI,96815,722511.0,Corporation,Unanswered,Unanswered,Unanswered,False,8,2020-04-08,First Hawaiian Bank,HI-01
67500.0,Waialua,HI,96791,541330.0,Corporation,Unanswered,Male Owned,Unanswered,False,8,2020-04-15,Hawaii National Bank,HI-02
67467.0,Hilo,HI,96720,811310.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-28,Bank of Hawaii,HI-02
67464.0,Honolulu,HI,96814,621111.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,6,2020-04-08,Central Pacific Bank,HI-01
67455.0,Waimea,HI,96743,531210.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-13,Bank of Hawaii,HI-02
67450.0,Honolulu,HI,96826,812112.0,Limited Liability Company(LLC),Unanswered,Female Owned,Unanswered,False,12,2020-05-08,Bank of Hawaii,HI-01
67432.5,Wailuku,HI,96793,541110.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-07,Central Pacific Bank,HI-02
67422.5,Honolulu,HI,96813,523930.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,4,2020-04-30,First Hawaiian Bank,HI-01
67400.0,Honolulu,HI,96817,624221.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,6,2020-04-15,First Hawaiian Bank,HI-01
67400.0,Makawao,HI,96768,722513.0,Limited Liability Company(LLC),White,Female Owned,Non-Veteran,False,26,2020-04-06,First Hawaiian Bank,HI-02
67340.0,Kapaa,HI,96746,238220.0,Corporation,Unanswered,Unanswered,Unanswered,False,6,2020-04-14,First Hawaiian Bank,HI-02
67300.0,Kahuku,HI,96731,721110.0,Corporation,Unanswered,Unanswered,Unanswered,False,6,2020-05-04,"American Savings Bank, FSB",HI-02
67300.0,Kapolei,HI,96707,722511.0,Corporation,Asian,Male Owned,Non-Veteran,False,11,2020-04-28,Hawaii National Bank,HI-02
67250.0,Kapolei,HI,96707,238220.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-12,Central Pacific Bank,HI-02
67200.0,Honolulu,HI,96819,531130.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,11,2020-04-05,First Hawaiian Bank,HI-01
67167.0,Honolulu,HI,96813,541110.0,Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-27,Bank of Hawaii,HI-01
67120.0,Kailua,HI,96734,812112.0,Corporation,Unanswered,Unanswered,Unanswered,False,12,2020-04-09,Bank of Hawaii,HI-02
67100.0,Honolulu,HI,96815,236115.0,Corporation,Unanswered,Unanswered,Unanswered,False,12,2020-04-29,"American Savings Bank, FSB",HI-01
67100.0,Honolulu,HI,96813,523930.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,7,2020-04-07,"American Savings Bank, FSB",HI-01
67000.0,Honolulu,HI,96826,441120.0,Corporation,Unanswered,Unanswered,Unanswered,False,8,2020-04-12,Central Pacific Bank,HI-01
67000.0,Honolulu,HI,96813,531210.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-05-08,Bank of Hawaii,HI-01
67000.0,Wailuku,HI,96793,541110.0,Sole Proprietorship,Asian,Female Owned,Unanswered,False,5,2020-04-04,Hawaii National Bank,HI-02
67000.0,Honolulu,HI,96816,531311.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,24,2020-04-05,"American Savings Bank, FSB",HI-01
67000.0,Kailua,HI,96734,238210.0,Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-13,"American Savings Bank, FSB",HI-02
67000.0,Honolulu,HI,96813,423120.0,Corporation,Unanswered,Unanswered,Unanswered,False,9,2020-04-06,Central Pacific Bank,HI-01
67000.0,Kailua,HI,96734,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,9,2020-04-08,"American Savings Bank, FSB",HI-02
67000.0,Honolulu,HI,96814,722511.0,Limited Liability Company(LLC),Asian,Male Owned,Non-Veteran,False,40,2020-04-08,Pacific City Bank,HI-01
67000.0,Honolulu,HI,96815,561510.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-05-20,Central Pacific Bank,HI-01
66900.0,Honolulu,HI,96817,621111.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-04-28,Central Pacific Bank,HI-01
66900.0,Honolulu,HI,96814,621210.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-05,Central Pacific Bank,HI-01
66900.0,Kihei,HI,96753,453998.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-27,"American Savings Bank, FSB",HI-02
66900.0,Pearl City,HI,96782,624190.0,Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-05,"American Savings Bank, FSB",HI-01
66875.0,Lihue,HI,96766,444210.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-30,First Hawaiian Bank,HI-02
66805.0,Kahului,HI,96732,311352.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-07,Bank of Hawaii,HI-02
66800.0,Kailua,HI,96734,621111.0,Self-Employed Individuals,White,Male Owned,Non-Veteran,False,4,2020-04-05,"American Savings Bank, FSB",HI-02
66800.0,Honolulu,HI,96817,531130.0,Limited Liability Company(LLC),Unanswered,Male Owned,Unanswered,False,5,2020-04-05,"American Savings Bank, FSB",HI-01
66800.0,Honolulu,HI,96816,624110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,9,2020-04-06,"American Savings Bank, FSB",HI-01
66800.0,Waipahu,HI,96797,488510.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-05-14,"American Savings Bank, FSB",HI-01
66800.0,Pearl City,HI,96782,623312.0,Corporation,Asian,Male Owned,Non-Veteran,False,12,2020-04-28,Central Pacific Bank,HI-01
66717.5,Kailua Kona,HI,96745,448210.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,7,2020-04-27,First Hawaiian Bank,HI-02
66700.0,Honolulu,HI,96814,531210.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-16,First Hawaiian Bank,HI-01
66700.0,Pearl City,HI,96782,238310.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,5,2020-04-11,Central Pacific Bank,HI-01
66662.5,Honolulu,HI,96816,713990.0,Corporation,Unanswered,Unanswered,Unanswered,False,14,2020-04-28,First Hawaiian Bank,HI-01
66650.0,Kaneohe,HI,96744,811111.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-27,Bank of Hawaii,HI-02
66647.0,Lahaina,HI,96761,541690.0,Corporation,Unanswered,Unanswered,Unanswered,False,6,2020-05-03,"Bank of America, National Association",HI-02
66600.0,Honolulu,HI,96816,238990.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,8,2020-04-06,First Hawaiian Bank,HI-01
66600.0,Honolulu,HI,96819,236220.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-05-19,Central Pacific Bank,HI-01
66500.0,Honolulu,HI,96815,446120.0,Corporation,Unanswered,Unanswered,Unanswered,False,12,2020-05-03,"American Savings Bank, FSB",HI-01
66500.0,Honolulu,HI,96814,722511.0,Limited Liability Company(LLC),Asian,Female Owned,Non-Veteran,False,10,2020-04-05,"American Savings Bank, FSB",HI-01
66500.0,Honolulu,HI,96814,524210.0,Limited Liability Company(LLC),Asian,Female Owned,Unanswered,False,3,2020-04-14,Hawaii National Bank,HI-01
66500.0,Waimanalo,HI,96795,444220.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,7,2020-04-07,First Hawaiian Bank,HI-02
66500.0,Kahului,HI,96732,531110.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,6,2020-04-08,Bank of Hawaii,HI-02
66500.0,Kamuela,HI,96743,311811.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,13,2020-04-08,"American Savings Bank, FSB",HI-02
66500.0,Waianae,HI,96792,484110.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,6,2020-04-28,First Hawaiian Bank,HI-02
66495.0,Kilauea,HI,96754,236115.0,Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-29,Bank of Hawaii,HI-02
66462.5,Honolulu,HI,96819,339950.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,9,2020-04-27,First Hawaiian Bank,HI-01
66422.0,Waikoloa,HI,96738,453920.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,2,2020-04-30,First Hawaiian Bank,HI-02
66420.0,Honolulu,HI,96815,722511.0,Corporation,Unanswered,Unanswered,Unanswered,False,11,2020-04-27,Bank of Hawaii,HI-01
66400.0,Pearl City,HI,96782,722511.0,Corporation,Unanswered,Unanswered,Unanswered,False,12,2020-04-10,Central Pacific Bank,HI-01
66400.0,Honolulu,HI,96816,611699.0,Corporation,Unanswered,Unanswered,Unanswered,False,16,2020-04-29,Central Pacific Bank,HI-01
66400.0,Honolulu,HI,96815,311920.0,Corporation,Unanswered,Unanswered,Unanswered,False,16,2020-04-05,"American Savings Bank, FSB",HI-01
66309.0,Honolulu,HI,96821,621111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-30,First Hawaiian Bank,HI-01
66300.0,Honolulu,HI,96817,621210.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,13,2020-04-10,Central Pacific Bank,HI-01
66300.0,Wailuku,HI,96793,541410.0,Corporation,Unanswered,Unanswered,Unanswered,False,6,2020-04-12,"American Savings Bank, FSB",HI-02
66300.0,Kaneohe,HI,96744,424480.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,10,2020-04-06,Central Pacific Bank,HI-02
66300.0,Kaneohe,HI,96744,722513.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,14,2020-04-14,Central Pacific Bank,HI-02
66295.0,Honolulu,HI,96814,722513.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,13,2020-04-27,Bank of Hawaii,HI-01
66250.0,Kapaa,HI,96746,531311.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,False,7,2020-06-04,First Hawaiian Bank,HI-02
66200.0,Honolulu,HI,96813,541211.0,Corporation,Asian,Female Owned,Non-Veteran,False,6,2020-05-06,Hawaii National Bank,HI-01
66200.0,Haleiwa,HI,96712,238990.0,Corporation,Unanswered,Male Owned,Unanswered,False,5,2020-04-30,"American Savings Bank, FSB",HI-02
66200.0,Puunene,HI,96784,238320.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,6,2020-04-27,First Hawaiian Bank,HI-02
66200.0,Kailua Kona,HI,96740,339910.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-08,Central Pacific Bank,HI-02
66197.5,Honolulu,HI,96819,238140.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-27,First Hawaiian Bank,HI-01
66124.0,Kihei,HI,96753,238130.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,12,2020-05-21,First Hawaiian Bank,HI-02
66110.0,Honolulu,HI,96817,621111.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,4,2020-04-27,First Hawaiian Bank,HI-01
66100.0,Honolulu,HI,96819,423390.0,Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-10,Central Pacific Bank,HI-01
66100.0,Honolulu,HI,96825,236115.0,Corporation,Unanswered,Unanswered,Unanswered,False,12,2020-04-05,"American Savings Bank, FSB",HI-01
66100.0,Hilo,HI,96720,722511.0,Corporation,Unanswered,Unanswered,Unanswered,False,11,2020-04-09,Central Pacific Bank,HI-02
66065.0,Kula,HI,96790,236116.0,Corporation,Unanswered,Unanswered,Unanswered,False,6,2020-04-30,First Hawaiian Bank,HI-02
66000.0,Honolulu,HI,96815,722410.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-07,Central Pacific Bank,HI-01
66000.0,Honolulu,HI,96815,621320.0,Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-04-07,First Hawaiian Bank,HI-01
66000.0,Honolulu,HI,96816,541618.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,8,2020-04-07,First Hawaiian Bank,HI-01
65977.0,Honolulu,HI,96814,621330.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-28,First Hawaiian Bank,HI-01
65975.0,Kihei,HI,96753,713990.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,False,5,2020-04-11,HawaiiUSA FCU,HI-02
65902.0,Mililani,HI,96789,445299.0,Corporation,Unanswered,Unanswered,Unanswered,False,24,2020-05-11,Bank of Hawaii,HI-01
65900.0,Honolulu,HI,96814,448190.0,Corporation,Unanswered,Unanswered,Unanswered,False,18,2020-04-28,First Hawaiian Bank,HI-01
65900.0,Wailuku,HI,96793,311612.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,6,2020-04-12,Central Pacific Bank,HI-02
65900.0,Wailuku,HI,96793,541219.0,Corporation,Unanswered,Unanswered,Unanswered,False,1,2020-04-04,Central Pacific Bank,HI-02
65900.0,Kapolei,HI,96707,722511.0,Limited Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,False,23,2020-04-07,Central Pacific Bank,HI-02
65826.0,Kamuela,HI,96743,811121.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,11,2020-05-11,WebBank,HI-02
65800.0,Hilo,HI,96720,621320.0,Corporation,Unanswered,Unanswered,Unanswered,False,14,2020-04-10,Central Pacific Bank,HI-02
65800.0,Makawao,HI,96768,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,7,2020-04-16,Central Pacific Bank,HI-02
65800.0,Wailuku,HI,96793,484110.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-27,First Hawaiian Bank,HI-02
65800.0,Honolulu,HI,96817,238220.0,Self-Employed Individuals,Unanswered,Male Owned,Unanswered,False,4,2020-04-30,Hawaii National Bank,HI-01
65800.0,Honolulu,HI,96814,423940.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-08,Central Pacific Bank,HI-01
65722.0,Waikoloa,HI,96738,451110.0,Corporation,Unanswered,Male Owned,Unanswered,False,20,2020-04-28,First Hawaiian Bank,HI-02
65700.0,Mililani,HI,96789,335121.0,Corporation,Unanswered,Unanswered,Unanswered,False,8,2020-04-10,"American Savings Bank, FSB",HI-01
65700.0,Hawi,HI,96719,112111.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,0,2020-05-22,Central Pacific Bank,HI-02
65700.0,Kapolei,HI,96707,238220.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,11,2020-04-11,Central Pacific Bank,HI-02
65700.0,Kapolei,HI,96707,562920.0,Corporation,Unanswered,Unanswered,Unanswered,False,6,2020-04-04,Central Pacific Bank,HI-02
65700.0,Kula,HI,96790,541613.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-05,"American Savings Bank, FSB",HI-02
65700.0,Kihei,HI,96753,621210.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-05,Bank of Hawaii,HI-02
65700.0,Honolulu,HI,96819,323111.0,Sole Proprietorship,White,Male Owned,Non-Veteran,False,5,2020-04-14,Hawaii National Bank,HI-01
65655.0,Pearl City,HI,96782,621210.0,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,False,9,2020-04-10,HawaiiUSA FCU,HI-01
65654.0,Hilo,HI,96720,722511.0,Limited Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,False,19,2020-04-30,First Hawaiian Bank,HI-02
65630.0,Honolulu,HI,96819,424490.0,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,False,10,2020-04-30,First Hawaiian Bank,HI-01
65612.5,Honolulu,HI,96813,541110.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,4,2020-06-05,First Hawaiian Bank,HI-01
65577.0,Honolulu,HI,96814,621111.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,6,2020-04-28,First Hawaiian Bank,HI-01
